Name,Category,Severity,Resource Display Name,Resource Path,Resource Type
organizations/742653001909/sources/3344967813459848552/locations/global/findings/630262b3fba5294cf36e7817ee7e44ec,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-west3/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/63045b47aca3aa96822fe23b4db12d26,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-southeast2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/63dd21b2b912c8b578b8d4abd974b918,OPEN_SSH_PORT,2,lb-firewall,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/lb-firewall,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/642c28ea468a4f667d14afa6a6fbb815,FLOW_LOGS_DISABLED,4,subnet-eu,//compute.googleapis.com/projects/load-balancer-service-project/regions/europe-west1/subnetworks/subnet-eu,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/64c20e739267dffe196834364b598c94,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/us-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/658b3bebb00866f3aa644938b3685110,OPEN_RDP_PORT,2,service-project-vpc-allow-rdp,//compute.googleapis.com/projects/load-balancer-service-project/global/firewalls/service-project-vpc-allow-rdp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/65af5e0b7e433a5aedf069da59c3b50c,FIREWALL_RULE_LOGGING_DISABLED,3,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/65b7eba8663f648b61207ca26e082e0e,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/europe-west4/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/65d1e8426d0b43f46ece45548408b318,ROUTE_NOT_MONITORED,4,1056245351413,//cloudresourcemanager.googleapis.com/projects/1056245351413,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/66a5d3c82cef6b368b58d7a78a18d851,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/africa-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/66b19673ddb3ebc63fca6468dae67c5e,OPEN_POP3_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/683ba81c2669044fd880a5a917d4b41c,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-southwest1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/684386a1707d010feec8ab8b290eb6ad,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/asia-south2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/695cc1fed051589070d031b6cfe77007,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/asia-northeast2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6962d1f84478b25a6919c3e16839b012,OVER_PRIVILEGED_SCOPES,3,cluster1,//container.googleapis.com/projects/load-balancer-host-project/locations/us-central1/clusters/cluster1,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/699511595258fad14bbaa5da1c124d76,COMPUTE_SECURE_BOOT_DISABLED,3,instance-2,//compute.googleapis.com/projects/load-balancer-host-project/zones/us-central1-c/instances/instance-2,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/69cd1bd77b5fdf2db2c3741e8487e5cb,OPEN_MONGODB_PORT,2,traffic-from-any,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/traffic-from-any,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/69f0e4b4636412100e0f0ada10b16f8b,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/europe-west12/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/69f2438acf085a8f24d9a6e746feed54,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-central1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6ab4870afc7c1fd26323235248bfd218,PRIMITIVE_ROLES_USED,3,751615041559,//cloudresourcemanager.googleapis.com/projects/751615041559,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6adf8fcd4e9e17e19a6268da7ae87e8c,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/australia-southeast2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6b5d561428d083b0ee0437c2aaeda15c,PRIVATE_GOOGLE_ACCESS_DISABLED,4,subnet-eu,//compute.googleapis.com/projects/load-balancer-service-project/regions/europe-west1/subnetworks/subnet-eu,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6bf7ed5d417c1054e3230d675f18c93c,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6c74fbe818809d016734509d5ace9bcf,INSTANCE_OS_LOGIN_DISABLED,3,ssc-vm,//compute.googleapis.com/projects/ssc-project-999/zones/asia-south1-c/instances/ssc-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6c7e47f2b1652b2abebf101ade5703de,API_KEY_EXISTS,3,1056245351413,//cloudresourcemanager.googleapis.com/projects/1056245351413,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6c88895c7edc0d992555ad72df79226b,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/europe-west3/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6d5e02429baa647b7e19b1040bb10dcb,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/australia-southeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6ee482036881b4c118cfe01d495616b2,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/northamerica-northeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/6fd127efa81997617ceb574c95a1a87d,OPEN_POSTGRESQL_PORT,2,anywhere,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/anywhere,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/70917b411af79f51c8bd1803c964d0ca,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/asia-east1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/717446618d53132c10b032bb9ca2e2ac,DNS_LOGGING_DISABLED,3,service-project-vpc,//compute.googleapis.com/projects/load-balancer-service-project/global/networks/service-project-vpc,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/72017558dbf0bf5f0e654a6cb966fc79,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-west4/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/728baefba20edf50af4bd159f98219b4,LOG_NOT_EXPORTED,4,831414143527,//cloudresourcemanager.googleapis.com/projects/831414143527,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/728f4f3ddf62692984b851935695c021,FLOW_LOGS_DISABLED,4,subnet-asia,//compute.googleapis.com/projects/load-balancer-service-project/regions/asia-south1/subnetworks/subnet-asia,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7333540fef6bca6b9dfadc42484a2e59,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-central1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/736e103846ea9d258d467fe103cf3669,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-east2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/73b3df9dd6a629399ba86b540e26f315,OPEN_SSH_PORT,2,anywhere,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/anywhere,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/73b8b188aa701028f906d1b651c6a141,INSTANCE_OS_LOGIN_DISABLED,3,linux-vm,//compute.googleapis.com/projects/agentic-9999/zones/us-central1-c/instances/linux-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7538ad7fe1a018ce4c82aa645de118e0,FIREWALL_RULE_LOGGING_DISABLED,3,test-vpc-allow-rdp,//compute.googleapis.com/projects/agentic-9999/global/firewalls/test-vpc-allow-rdp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/75c3a51eb7cd8791943961d1c637104d,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/southamerica-east1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/75e80fd0f318eebd43631b84f6ab56df,FIREWALL_RULE_LOGGING_DISABLED,3,ssc-vpc-allow-custom,//compute.googleapis.com/projects/ssc-project-999/global/firewalls/ssc-vpc-allow-custom,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7794733b35f9766de19d05818b7bd249,FIREWALL_RULE_LOGGING_DISABLED,3,my-vpc-allow-custom,//compute.googleapis.com/projects/load-balancer-service-project/global/firewalls/my-vpc-allow-custom,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/77ae5f4c5f33c0b49e38ffe5ff598d5e,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/northamerica-northeast2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/77eda7738edc0461d2dba67e207c380f,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/us-east5/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7968846645af3d11e843bd9690374bf1,COMPUTE_PROJECT_WIDE_SSH_KEYS_ALLOWED,3,instance-2,//compute.googleapis.com/projects/load-balancer-host-project/zones/us-central1-c/instances/instance-2,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/79727b9a0a6b769cb48d9090845134ed,COMPUTE_SECURE_BOOT_DISABLED,3,rhel-vm,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-f/instances/rhel-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7a199e338fd87b02b46d879329fc45b8,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/europe-west4/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7a57a877278de8dbc06ec30e090a9188,FIREWALL_NOT_MONITORED,4,751615041559,//cloudresourcemanager.googleapis.com/projects/751615041559,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7a62da3a0001a243dab899dec0c08a30,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/me-central1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7a6452da6e709d976ad5acb00e6dda07,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7a88683d8e9b1a3aff0f8faff2011f7c,OPEN_POP3_PORT,2,allow-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7bc8a35874b9903fcb9a01c190392499,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/us-west2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7ce21faefe4b2e3c3c1a326c134e1ebf,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/europe-west12/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7ce7355396eb02e91a5fc1f062119c94,OPEN_LDAP_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7cf3a158dd69b2b86d70827cba465fde,FIREWALL_RULE_LOGGING_DISABLED,3,lb-firewall,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/lb-firewall,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7d1f6f73858a115ce4a8c80281789290,FIREWALL_RULE_LOGGING_DISABLED,3,default-allow-internal,//compute.googleapis.com/projects/ssc-project-999/global/firewalls/default-allow-internal,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7e40108cb2dd096beea896f0cee662a2,FIREWALL_RULE_LOGGING_DISABLED,3,service-project-vpc-allow-custom,//compute.googleapis.com/projects/load-balancer-service-project/global/firewalls/service-project-vpc-allow-custom,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7e5d2732a1b96f99ddcebcf60e961fed,OPEN_POP3_PORT,2,traffic-from-any,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/traffic-from-any,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7e93a1228fdd00f8ac70dc5d5926dc1a,OPEN_MYSQL_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7eb3c7cd9b08ef87d8bf66145b5dc919,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/northamerica-northeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7ed66fbc487cdb5591810c8dc451ff8c,EGRESS_DENY_RULE_NOT_SET,4,831414143527,//cloudresourcemanager.googleapis.com/projects/831414143527,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7f20e46542a75f1e4b298a8f2e9f5bd2,FIREWALL_RULE_LOGGING_DISABLED,3,default-allow-internal,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/default-allow-internal,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7f51b0692b8b122f23989fe9aad3e9d2,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/australia-southeast2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7f6f64ed25e756eaaf2456796d7de31a,ROUTE_NOT_MONITORED,4,459835007557,//cloudresourcemanager.googleapis.com/projects/459835007557,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7fcc2873d2638f295c0b9527f53d3672,BUCKET_IAM_NOT_MONITORED,4,831414143527,//cloudresourcemanager.googleapis.com/projects/831414143527,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/7fef67196f07056591a6e72a43586940,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/northamerica-northeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/80962b374410b9134bd2902cb36a5af2,BUCKET_LOGGING_DISABLED,4,dataflow-staging-us-central1-751615041559,//storage.googleapis.com/dataflow-staging-us-central1-751615041559,Other
organizations/742653001909/sources/3344967813459848552/locations/global/findings/81835e0acfea8c8c5dffbd9122d17b2d,FIREWALL_RULE_LOGGING_DISABLED,3,default-allow-icmp,//compute.googleapis.com/projects/ssc-project-999/global/firewalls/default-allow-icmp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/81a6703941f74eab5dfee7b24fac12b0,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/europe-west3/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/821d3a2a4adc44bace739e2b48160882,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/asia-northeast3/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/82ac964e741572aab6a5f5d0355a3749,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/us-central1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/82bd599169f954cfc327acdfcc3d8459,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/southamerica-east1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/82c70e0aa8bb151f254d3e6b5e0c3180,OPEN_RDP_PORT,2,anywhere,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/anywhere,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/83af5eda0c8bb3f65a7b294889515dd6,OS_LOGIN_DISABLED,3,loadbalancer-service-project-2,//compute.googleapis.com/projects/loadbalancer-service-project-2,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/842731ad31d654a6c5e4d10954a3a29a,DNS_LOGGING_DISABLED,3,test-vpc,//compute.googleapis.com/projects/agentic-9999/global/networks/test-vpc,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/84484f008411027e38f1d77ec8dee1d7,COMPUTE_PROJECT_WIDE_SSH_KEYS_ALLOWED,3,test-vm,//compute.googleapis.com/projects/load-balancer-host-project/zones/us-central1-c/instances/test-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8559093cf1730c53b3c301b97e0b6e1c,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/northamerica-northeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/86899086f998139b9ad5d88bfd6f839f,FIREWALL_RULE_LOGGING_DISABLED,3,default-allow-icmp,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/default-allow-icmp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/879e264e6c896862dd6bc7d3435fe505,FIREWALL_RULE_LOGGING_DISABLED,3,my-vpc-allow-icmp,//compute.googleapis.com/projects/agentic-9999/global/firewalls/my-vpc-allow-icmp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8841afc4a39a215145bbcf4fabfc07e4,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/australia-southeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8911b04b6f9f53b52952b944789c7529,PRIVATE_CLUSTER_DISABLED,3,cluster1,//container.googleapis.com/projects/load-balancer-host-project/locations/us-central1/clusters/cluster1,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8a92b51a64c06ba1e6a9cb84dce14037,OPEN_TELNET_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8ae103d1b769c5b44e7bddf8162f16b9,FIREWALL_RULE_LOGGING_DISABLED,3,default-allow-ssh,//compute.googleapis.com/projects/ssc-project-999/global/firewalls/default-allow-ssh,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8b70b4d2319e760aa0d7061f9c690867,OPEN_SSH_PORT,2,my-vpc-allow-ssh,//compute.googleapis.com/projects/load-balancer-service-project/global/firewalls/my-vpc-allow-ssh,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8ba63f1f1328f87bf606f3e6e4beffd7,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-west1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8c4d5cfc1426949d644a5071393b93d6,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/us-central1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8e05a7e44a5bf26c849f6cf585d2a342,LOG_NOT_EXPORTED,4,482298122994,//cloudresourcemanager.googleapis.com/projects/482298122994,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8e88233002784799286787cedf93a65a,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-north2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8eb0055c71417e4841d588ce98aa0edc,LOG_NOT_EXPORTED,4,1056245351413,//cloudresourcemanager.googleapis.com/projects/1056245351413,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8ed0e6d7480babb99221e35a7bd904c6,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-east2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/8f7186d9d4090213ecba3c7ba96252a8,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/asia-northeast1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/906766b004c9cc3d42d16cb64292736f,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/asia-northeast3/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/90af79b794f895b2125d3298fa201b28,NETWORK_NOT_MONITORED,4,298108061330,//cloudresourcemanager.googleapis.com/projects/298108061330,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/90efd5ca5e96996bcd7dc452d276ea96,OPEN_SSH_PORT,2,default-allow-ssh,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/default-allow-ssh,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/91944fc5633253b9b38b9618585674bb,OPEN_REDIS_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/91e0e900af78f93fe0fe65782ca37abd,DEFAULT_SERVICE_ACCOUNT_USED,3,ssc-vm,//compute.googleapis.com/projects/ssc-project-999/zones/asia-south1-c/instances/ssc-vm,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/91e312a59d828c9d01350b8edbf936cd,OPEN_POSTGRESQL_PORT,2,allow-any-traffic,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/allow-any-traffic,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/935626e77cbcdb2ba2a22ef25da42260,OPEN_RDP_PORT,2,default-allow-rdp,//compute.googleapis.com/projects/ssc-project-999/global/firewalls/default-allow-rdp,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/93d46c42d5e4890558439214274eedd4,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/southamerica-west1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/94bb54c7071a436d54c0d1842b28e401,FIREWALL_RULE_LOGGING_DISABLED,3,default-allow-ssh,//compute.googleapis.com/projects/load-balancer-host-project/global/firewalls/default-allow-ssh,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/961babc54c7a22ff722e498b636a94fa,COMPUTE_SECURE_BOOT_DISABLED,3,instance-5,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-c/instances/instance-5,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/96ca9352bdd42b4b80bb25ea7d728eab,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/asia-east1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/97b6f1c1c6fe4697db7003fed32f69d1,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/europe-west10/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/97c7ed05240336839f77fc8a97f7b00e,PUBLIC_IP_ADDRESS,2,instance-2,//compute.googleapis.com/projects/agentic-9999/zones/asia-south1-c/instances/instance-2,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/97d5c1431ae6810591a07c508187f16f,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/us-east1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9810637d014a336127aa4aee5642483e,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/africa-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/98590fc92164a862bf2b5b858e69c480,FIREWALL_RULE_LOGGING_DISABLED,3,my-vpc-allow-ssh,//compute.googleapis.com/projects/agentic-9999/global/firewalls/my-vpc-allow-ssh,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/988c98e505151056e73fe3ecf68cb90f,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/australia-southeast2/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/98fda58ff0a02bb0224fb933d68d5cbf,FIREWALL_RULE_LOGGING_DISABLED,3,my-vpc-allow-custom,//compute.googleapis.com/projects/agentic-9999/global/firewalls/my-vpc-allow-custom,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/99c351ecf43f56fe60458a45e392c821,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/us-west4/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9a6c5e8f2d24cc4f8bff51eccd7d7fe5,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/northamerica-south1/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9ac97db214c84b3c28afcb00af8a3a6d,NETWORK_NOT_MONITORED,4,1037904964071,//cloudresourcemanager.googleapis.com/projects/1037904964071,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9ad09a031ecc98b276ffe1702dd68cad,AUDIT_CONFIG_NOT_MONITORED,4,459835007557,//cloudresourcemanager.googleapis.com/projects/459835007557,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9ad8c20ee570217e1bb03303a07bf579,COMPUTE_PROJECT_WIDE_SSH_KEYS_ALLOWED,3,instance-5,//compute.googleapis.com/projects/load-balancer-service-project/zones/us-central1-c/instances/instance-5,GCE Instance
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9af87234ebda16c00dc30e1d03f477e3,PRIVATE_GOOGLE_ACCESS_DISABLED,4,default,//compute.googleapis.com/projects/agentic-9999/regions/europe-west6/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9b177c6e9b2c40dd692687717bb41225,FIREWALL_RULE_LOGGING_DISABLED,3,default-allow-internal,//compute.googleapis.com/projects/agentic-9999/global/firewalls/default-allow-internal,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9b677af3b500e3aee41c37164b2bf80e,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/ssc-project-999/regions/europe-west6/subnetworks/default,Project
organizations/742653001909/sources/3344967813459848552/locations/global/findings/9cb0810b19e77471b6c9964987a05400,FLOW_LOGS_DISABLED,4,default,//compute.googleapis.com/projects/load-balancer-host-project/regions/asia-southeast1/subnetworks/default,Project
